t,DOY,hour,air_temperature_init,air_temperature_v1,PARi,soil_temperature_init,soil_temperature_v1,humidity,ambient_CO2,Wind,SRWC,air_temperature,soil_temperature
395,3,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
396,3,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
397,3,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
398,3,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
399,3,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
400,3,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
401,3,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
402,3,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
403,3,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
404,3,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
405,3,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
406,3,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
407,3,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
408,3,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
409,3,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
410,3,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
411,4,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
412,4,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
413,4,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
414,4,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
415,4,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
416,4,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
417,4,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
418,4,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
419,4,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
420,4,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
421,4,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
422,4,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
423,4,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
424,4,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
425,4,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
426,4,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
427,4,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
428,4,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
429,4,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
430,4,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
431,4,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
432,4,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
433,4,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
434,4,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
435,5,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
436,5,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
437,5,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
438,5,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
439,5,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
440,5,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
441,5,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
442,5,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
443,5,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
444,5,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
445,5,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
446,5,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
447,5,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
448,5,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
449,5,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
450,5,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
451,5,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
452,5,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
453,5,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
454,5,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
455,5,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
456,5,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
457,5,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
458,5,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
459,6,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
460,6,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
461,6,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
462,6,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
463,6,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
464,6,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
465,6,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
466,6,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
467,6,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
468,6,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
469,6,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
470,6,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
471,6,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
472,6,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
473,6,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
474,6,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
475,6,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
476,6,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
477,6,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
478,6,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
479,6,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
480,6,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
481,6,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
482,6,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
483,7,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
484,7,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
485,7,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
486,7,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
487,7,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
488,7,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
489,7,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
490,7,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
491,7,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
492,7,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
493,7,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
494,7,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
495,7,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
496,7,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
497,7,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
498,7,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
499,7,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
500,7,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
501,7,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
502,7,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
503,7,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
504,7,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
505,7,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
506,7,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
507,8,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
508,8,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
509,8,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
510,8,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
511,8,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
512,8,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
513,8,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
514,8,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
515,8,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
516,8,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
517,8,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
518,8,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
519,8,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
520,8,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
521,8,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
522,8,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
523,8,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
524,8,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
525,8,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
526,8,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
527,8,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
528,8,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
529,8,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
530,8,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
531,9,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
532,9,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
533,9,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
534,9,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
535,9,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
536,9,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
537,9,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
538,9,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
539,9,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
540,9,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
541,9,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
542,9,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
543,9,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
544,9,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
545,9,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
546,9,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
547,9,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
548,9,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
549,9,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
550,9,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
551,9,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
552,9,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
553,9,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
554,9,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
555,10,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
556,10,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
557,10,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
558,10,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
559,10,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
560,10,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
561,10,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
562,10,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
563,10,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
564,10,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
565,10,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
566,10,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
567,10,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
568,10,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
569,10,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
570,10,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
571,10,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
572,10,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
573,10,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
574,10,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
575,10,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
576,10,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
577,10,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
578,10,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
579,11,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
580,11,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
581,11,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
582,11,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
583,11,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
584,11,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
585,11,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
586,11,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
587,11,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
588,11,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
589,11,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
590,11,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
591,11,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
592,11,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
593,11,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
594,11,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
595,11,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
596,11,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
597,11,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
598,11,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
599,11,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
600,11,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
601,11,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
602,11,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
603,12,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
604,12,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
605,12,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
606,12,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
607,12,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
608,12,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
609,12,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
610,12,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
611,12,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
612,12,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
613,12,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
614,12,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
615,12,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
616,12,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
617,12,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
618,12,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
619,12,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
620,12,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
621,12,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
622,12,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
623,12,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
624,12,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
625,12,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
626,12,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
627,13,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
628,13,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
629,13,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
630,13,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
631,13,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
632,13,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
633,13,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
634,13,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
635,13,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
636,13,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
637,13,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
638,13,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
639,13,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
640,13,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
641,13,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
642,13,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
643,13,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
644,13,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
645,13,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
646,13,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
647,13,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
648,13,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
649,13,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
650,13,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
651,14,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
652,14,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
653,14,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
654,14,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
655,14,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
656,14,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
657,14,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
658,14,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
659,14,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
660,14,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
661,14,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
662,14,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
663,14,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
664,14,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
665,14,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
666,14,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
667,14,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
668,14,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
669,14,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
670,14,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
671,14,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
672,14,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
673,14,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
674,14,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
675,15,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
676,15,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
677,15,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
678,15,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
679,15,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
680,15,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
681,15,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
682,15,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
683,15,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
684,15,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
685,15,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
686,15,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
687,15,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
688,15,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
689,15,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
690,15,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
691,15,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
692,15,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
693,15,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
694,15,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
695,15,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
696,15,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
697,15,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
698,15,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
699,16,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
700,16,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
701,16,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
702,16,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
703,16,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
704,16,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
705,16,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
706,16,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
707,16,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
708,16,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
709,16,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
710,16,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
711,16,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
712,16,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
713,16,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
714,16,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
715,16,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
716,16,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
717,16,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
718,16,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
719,16,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
720,16,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
721,16,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
722,16,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
723,17,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
724,17,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
725,17,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
726,17,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
727,17,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
728,17,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
729,17,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
730,17,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
731,17,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
732,17,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
733,17,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
734,17,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
735,17,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
736,17,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
737,17,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
738,17,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
739,17,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
740,17,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
741,17,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
742,17,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
743,17,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
744,17,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
745,17,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
746,17,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
747,18,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
748,18,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
749,18,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
750,18,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
751,18,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
752,18,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
753,18,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
754,18,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
755,18,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
756,18,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
757,18,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
758,18,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
759,18,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
760,18,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
761,18,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
762,18,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
763,18,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
764,18,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
765,18,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
766,18,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
767,18,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
768,18,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
769,18,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
770,18,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
771,19,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
772,19,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
773,19,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
774,19,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
775,19,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
776,19,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
777,19,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
778,19,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
779,19,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
780,19,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
781,19,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
782,19,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
783,19,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
784,19,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
785,19,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
786,19,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
787,19,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
788,19,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
789,19,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
790,19,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
791,19,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
